AG 36
     0.966269   -0.095471
     0.961547   -0.091625
     0.953631   -0.085178
     0.944299   -0.077579
     0.934227   -0.069379
     0.923893   -0.060962
     0.913614   -0.052591
     0.903558   -0.044402
     0.893747   -0.036413
     0.884170   -0.028613
     0.874891   -0.021134
     0.864629   -0.013053
     0.854439   -0.005109
     0.844257    0.002828
     0.833975    0.010844
     0.823589    0.018941
     0.813171    0.027064
     0.808303    0.030681
     0.804362    0.032349
     0.793050    0.034067
     0.779976    0.035891
     0.766906    0.037713
     0.753833    0.039537
     0.740771    0.041359
     0.727741    0.043176
     0.714758    0.044986
     0.701919    0.046776
     0.689366    0.048527
     0.677377    0.050200
     0.664649    0.051879
     0.652447    0.053315
     0.640918    0.054568
     0.628145    0.055906
     0.615243    0.057187
     0.602241    0.058477
     0.589040    0.059787
     0.575726    0.061108
     0.562405    0.062429
     0.549108    0.063749
     0.535834    0.065066
     0.522613    0.066377
     0.509419    0.067687
     0.496304    0.068989
     0.483304    0.070278
     0.470656    0.071534
     0.458359    0.072753
     0.445894    0.073861
     0.433427    0.074908
     0.420872    0.075896
     0.408284    0.076816
     0.395608    0.077673
     0.382819    0.078458
     0.369887    0.079171
     0.356838    0.079807
     0.343750    0.080355
     0.330663    0.080811
     0.317617    0.081175
     0.304632    0.081461
     0.291705    0.081662
     0.278830    0.081769
     0.265979    0.081778
     0.253138    0.081683
     0.240295    0.081478
     0.227476    0.081157
     0.214697    0.080715
     0.201993    0.080143
     0.189391    0.079442
     0.176920    0.078603
     0.164596    0.077626
     0.152422    0.076506
     0.140378    0.075232
     0.128500    0.073800
     0.116809    0.072199
     0.105313    0.070415
     0.094012    0.068433
     0.082843    0.066214
     0.071888    0.063743
     0.061341    0.061036
     0.051360    0.058108
     0.042120    0.055009
     0.033853    0.051846
     0.026739    0.048740
     0.020859    0.045811
     0.016127    0.043144
     0.012360    0.040758
     0.009362    0.038628
     0.006964    0.036710
     0.005060    0.034982
     0.003534    0.033393
     0.002309    0.031907
     0.001353    0.030504
     0.000648    0.029159
     0.000194    0.027848
     0.000000    0.026309
     0.000132    0.024817
     0.000499    0.023544
     0.001172    0.022228
     0.002191    0.020915
     0.003558    0.019663
     0.005312    0.018465
     0.007482    0.017306
     0.010121    0.016172
     0.013360    0.015034
     0.017387    0.013858
     0.022470    0.012613
     0.028917    0.011289
     0.036947    0.009926
     0.046502    0.008580
     0.057245    0.007335
     0.068770    0.006220
     0.080769    0.005246
     0.093063    0.004396
     0.105547    0.003663
     0.118159    0.003025
     0.130865    0.002475
     0.143646    0.002005
     0.156485    0.001599
     0.169372    0.001259
     0.182302    0.000971
     0.195271    0.000730
     0.208276    0.000533
     0.221309    0.000373
     0.234368    0.000243
     0.247445    0.000144
     0.260548    0.000069
     0.273668    0.000023
     0.286811    0.000010
     0.299969    0.000001
     0.313145   -0.000001
     0.326347   -0.000001
     0.339561   -0.000001
     0.352775   -0.000003
     0.365989   -0.000002
     0.379209   -0.000002
     0.392435   -0.000003
     0.405661   -0.000003
     0.418885   -0.000001
     0.432102   -0.000003
     0.445323   -0.000002
     0.458549   -0.000002
     0.471776   -0.000003
     0.484996   -0.000002
     0.498215   -0.000003
     0.511436   -0.000003
     0.524664   -0.000002
     0.537889   -0.000003
     0.551110   -0.000003
     0.564324   -0.000002
     0.577539   -0.000003
     0.590761   -0.000003
     0.603980   -0.000002
     0.617200   -0.000002
     0.630423   -0.000003
     0.643651   -0.000002
     0.656876   -0.000002
     0.670097   -0.000001
     0.683316   -0.000002
     0.696538   -0.000001
     0.709765   -0.000002
     0.722989   -0.000001
     0.736210   -0.000003
     0.749428   -0.000002
     0.762651   -0.000001
     0.775880   -0.000001
     0.789004   -0.000001
     0.795566   -0.000001
     0.798770   -0.001851
     0.805180   -0.005552
     0.816627   -0.012161
     0.828074   -0.018770
     0.839521   -0.025379
     0.850962   -0.031984
     0.862402   -0.038589
     0.873849   -0.045198
     0.885299   -0.051807
     0.896749   -0.058419
     0.908190   -0.065024
     0.919591   -0.071606
     0.930867   -0.078116
     0.941797   -0.084427
     0.951859   -0.090236
     0.960368   -0.095148
     0.964931   -0.097782
