HT 14
     0.999341   -0.016492
     0.992689   -0.015589
     0.980711   -0.013957
     0.966242   -0.011979
     0.949705   -0.009711
     0.931843   -0.007253
     0.913293   -0.004691
     0.894433   -0.002074
     0.875435    0.000560
     0.856377    0.003213
     0.837289    0.005863
     0.818188    0.008521
     0.799571    0.010973
     0.778841    0.012037
     0.759569    0.013013
     0.740298    0.013998
     0.721027    0.014973
     0.701756    0.015956
     0.682485    0.016934
     0.663216    0.017914
     0.643944    0.018900
     0.624676    0.019879
     0.605410    0.020869
     0.586142    0.021853
     0.566880    0.022840
     0.547618    0.023832
     0.528356    0.024814
     0.509099    0.025804
     0.489849    0.026784
     0.470589    0.027757
     0.451356    0.028728
     0.432128    0.029673
     0.412905    0.030610
     0.393765    0.031517
     0.374644    0.032388
     0.355602    0.033230
     0.336631    0.034011
     0.317705    0.034748
     0.298897    0.035416
     0.280139    0.036008
     0.261515    0.036523
     0.242989    0.036931
     0.224604    0.037243
     0.206395    0.037420
     0.188377    0.037470
     0.170653    0.037352
     0.153259    0.037067
     0.136364    0.036575
     0.120089    0.035878
     0.104698    0.034948
     0.090415    0.033812
     0.077497    0.032466
     0.066047    0.030960
     0.056079    0.029306
     0.047459    0.027565
     0.040058    0.025796
     0.033710    0.024024
     0.028250    0.022272
     0.023533    0.020535
     0.019432    0.018819
     0.015851    0.017123
     0.012716    0.015430
     0.009966    0.013734
     0.007554    0.012034
     0.005457    0.010315
     0.003658    0.008565
     0.002159    0.006772
     0.001018    0.004906
     0.000321    0.002958
     0.000032    0.000990
     0.000032   -0.000948
     0.000320   -0.002915
     0.001018   -0.004863
     0.002159   -0.006730
     0.003658   -0.008522
     0.005456   -0.010273
     0.007554   -0.011992
     0.009965   -0.013692
     0.012715   -0.015387
     0.015850   -0.017081
     0.019432   -0.018778
     0.023533   -0.020493
     0.028250   -0.022230
     0.033710   -0.023983
     0.040058   -0.025755
     0.047458   -0.027524
     0.056078   -0.029265
     0.066046   -0.030920
     0.077496   -0.032426
     0.090413   -0.033773
     0.104696   -0.034910
     0.120088   -0.035840
     0.136362   -0.036538
     0.153257   -0.037031
     0.170651   -0.037316
     0.188376   -0.037435
     0.206394   -0.037385
     0.224603   -0.037210
     0.242988   -0.036898
     0.261513   -0.036491
     0.280138   -0.035976
     0.298896   -0.035385
     0.317704   -0.034718
     0.336630   -0.033982
     0.355601   -0.033201
     0.374643   -0.032360
     0.393764   -0.031490
     0.412904   -0.030583
     0.432127   -0.029647
     0.451354   -0.028703
     0.470588   -0.027733
     0.489848   -0.026761
     0.509097   -0.025782
     0.528355   -0.024792
     0.547616   -0.023811
     0.566878   -0.022820
     0.586141   -0.021833
     0.605408   -0.020850
     0.624675   -0.019861
     0.643943   -0.018883
     0.663214   -0.017898
     0.682483   -0.016918
     0.701755   -0.015941
     0.721026   -0.014959
     0.740298   -0.013984
     0.759569   -0.013001
     0.778840   -0.012025
     0.792999   -0.011303
     0.800078   -0.010942
     0.805530   -0.011141
     0.816432   -0.011540
     0.835705   -0.012240
     0.854963   -0.012945
     0.874192   -0.013643
     0.893358   -0.014348
     0.912387   -0.015047
     0.931100   -0.015745
     0.949117   -0.016428
     0.965798   -0.017066
     0.980390   -0.017631
     0.992469   -0.018104
     0.999176   -0.018370
